Index	Moves	Version	MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMin	HitMax	Inflict	InflictPercent	RawInflictCount	TurnMin	TurnMax	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	Stat1	Stat2	Stat3	Stat1Stage	Stat2Stage	Stat3Stage	Stat1Percent	Stat2Percent	Stat3Percent	GigantamaxPower	Flag_MakesContact	Flag_Charge	Flag_Recharge	Flag_Protect	Flag_Reflectable	Flag_Snatch	Flag_Mirror	Flag_Punch	Flag_Sound	Flag_Gravity	Flag_Defrost	Flag_DistanceTriple	Flag_Heal	Flag_IgnoreSubstitute	Flag_FailSkyBattle	Flag_AnimateAlly	Flag_Dance	Flag_Metronome	InflictCount	Healing	Target
106	变硬	5	106	True	0	2	0	0	101	30	0	0	0	0	0	0	0	0	0	0	11	0	0	7	2	0	0	1	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
107	变小	5	107	True	0	2	0	0	101	10	0	0	0	0	0	0	0	0	0	0	108	0	0	7	7	0	0	2	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
108	烟幕	5	108	True	0	2	0	0	100	20	0	0	0	0	0	0	0	0	0	0	23	0	0	0	6	0	0	255	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
109	奇异之光	5	109	True	7	1	0	0	100	10	0	0	0	6	0	2	2	5	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
110	缩入壳中	5	110	True	10	2	0	0	101	40	0	0	0	0	0	0	0	0	0	0	11	0	0	7	2	0	0	1	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
111	变圆	5	111	True	0	2	0	0	101	40	0	0	0	0	0	0	0	0	0	0	156	0	0	7	2	0	0	1	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
112	屏障	5	112	False	13	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	51	0	0	7	2	0	0	2	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
113	光墙	5	113	True	13	11	0	0	101	30	0	0	0	0	0	0	0	0	0	0	35	0	0	12	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	SideSelf
114	黑雾	5	114	True	14	10	0	0	101	30	0	0	0	0	0	0	0	0	0	0	25	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	None	None	SideAll
115	反射壁	5	115	True	13	11	0	0	101	20	0	0	0	0	0	0	0	0	0	0	65	0	0	12	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	SideSelf
116	聚气	5	116	True	0	13	0	0	101	30	0	0	0	0	0	0	0	0	0	0	47	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
117	忍耐	5	117	False	0	0	1	1	101	10	1	0	0	0	0	0	0	0	0	0	26	0	0	7	0	0	0	0	0	0	0	0	0	100	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
118	挥指	5	118	True	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	83	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
119	鹦鹉学舌	5	119	False	2	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
120	自爆	5	120	True	0	0	1	200	100	5	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	150	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacent
121	炸蛋	5	121	False	0	0	1	100	75	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
122	舌舔	5	122	True	7	4	1	30	100	30	0	0	0	1	30	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
123	浊雾	5	123	True	3	4	2	30	70	20	0	0	0	5	40	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	70	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
124	污泥攻击	5	124	True	3	4	2	65	100	20	0	0	0	5	30	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	85	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
125	骨棒	5	125	False	4	0	1	65	85	20	0	0	0	0	0	0	0	0	0	10	31	0	0	0	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
126	大字爆炎	5	126	True	9	4	2	110	85	5	0	0	0	4	10	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
127	攀瀑	5	127	True	10	0	1	80	100	15	0	0	0	0	0	0	0	0	0	20	31	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
128	贝壳夹击	5	128	False	10	4	1	35	85	15	0	0	0	8	100	4	5	6	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountNoSwitch	None	AnyExceptSelf
129	高速星星	5	129	True	0	0	2	60	101	20	0	0	0	0	0	0	0	0	0	0	17	0	0	5	0	0	0	0	0	0	0	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
130	火箭头锤	5	130	True	0	0	1	130	100	10	0	0	0	0	100	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	140	True	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
131	尖刺加农炮	5	131	False	0	0	1	20	100	15	0	5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
132	缠绕	5	132	False	0	6	1	10	100	35	0	0	0	0	0	0	0	0	0	0	70	0	0	0	5	0	0	255	0	0	10	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
133	瞬间失忆	5	133	True	13	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	54	0	0	7	4	0	0	2	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
134	折弯汤匙	5	134	True	13	2	0	0	80	15	0	0	0	0	0	0	0	0	0	0	23	0	0	0	6	0	0	255	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
135	生蛋	5	135	True	0	3	0	0	101	10	0	0	0	0	0	0	0	0	0	0	32	0	50	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	None	50	Self
136	飞膝踢	5	136	True	1	0	1	130	90	10	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	95	True	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
137	大蛇瞪眼	5	137	True	0	1	0	0	100	30	0	0	0	1	0	1	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
138	食梦	5	138	True	13	8	2	100	100	15	0	0	0	0	0	0	0	0	0	0	8	50	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True	None	None	AnyExceptSelf
139	毒瓦斯	5	139	True	3	1	0	0	90	40	0	0	0	5	0	1	0	0	0	0	66	0	0	5	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AllAdjacentOpponents
140	投球	5	140	False	0	0	1	15	85	20	0	5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
141	吸血	5	141	True	6	8	1	80	100	10	0	0	0	0	0	0	0	0	0	0	3	50	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True	None	None	AnyExceptSelf
142	恶魔之吻	5	142	True	0	1	0	0	75	10	0	0	0	2	0	2	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
143	神鸟猛击	5	143	True	2	0	1	140	90	5	0	0	0	0	0	0	0	0	1	30	75	0	0	0	0	0	0	0	0	0	0	0	0	140	False	True	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	None	None	AnyExceptSelf
144	变身	5	144	True	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	None	None	AnyExceptSelf
145	泡沫	5	145	False	10	6	2	40	100	30	0	0	0	0	0	0	0	0	0	0	70	0	0	5	5	0	0	255	0	0	10	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
146	迷昏拳	5	146	False	0	4	1	70	100	10	0	0	0	6	20	2	2	5	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
147	蘑菇孢子	5	147	True	11	1	0	0	100	15	0	0	0	2	0	2	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
148	闪光	5	148	False	0	2	0	0	100	20	0	0	0	0	0	0	0	0	0	0	23	0	0	0	6	0	0	255	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
149	精神波	5	149	False	13	0	2	1	100	15	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	100	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
150	跃起	5	150	True	0	13	0	0	101	40	0	0	0	0	0	0	0	0	0	0	85	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	None	None	Self
151	溶化	5	151	True	3	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	51	0	0	7	2	0	0	2	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
152	蟹钳锤	5	152	True	10	0	1	100	90	10	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
153	大爆炸	5	153	True	0	0	1	250	100	5	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	150	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacent
154	乱抓	5	154	True	0	0	1	18	80	15	0	5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	100	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
155	骨头回力镖	5	155	True	4	0	1	50	90	10	0	2	2	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
156	睡觉	5	156	True	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	37	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	None	None	Self
157	岩崩	5	157	True	5	0	1	75	90	10	0	0	0	0	0	0	0	0	0	30	31	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
158	必杀门牙	5	158	False	0	0	1	80	90	15	0	0	0	0	0	0	0	0	0	10	31	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
159	棱角化	5	159	False	0	2	0	0	101	30	0	0	0	0	0	0	0	0	0	0	10	0	0	7	1	0	0	1	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
160	纹理	5	160	True	0	13	0	0	101	30	0	0	0	0	0	0	0	0	0	0	30	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
161	三重攻击	5	161	True	0	4	2	80	100	10	0	0	0	65535	20	1	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
162	愤怒门牙	5	162	True	0	0	1	1	90	10	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	100	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
163	劈开	5	163	True	0	0	1	70	100	20	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
164	替身	5	164	True	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	79	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	None	None	Self
165	挣扎	5	165	True	0	0	1	50	101	1	0	0	0	0	0	0	0	0	0	0	254	0	231	9	0	0	0	0	0	0	0	0	0	1	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	231	RandomOpponent
166	写生	5	166	False	0	13	0	0	101	1	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	None	None	AnyExceptSelf
167	三连踢	5	167	True	1	0	1	10	90	10	0	3	3	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	80	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
168	小偷	5	168	True	16	0	1	60	100	25	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
169	蛛网	5	169	False	6	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
170	心之眼	5	170	True	0	13	0	0	101	5	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
171	恶梦	5	171	False	7	1	0	0	100	15	0	0	0	9	0	1	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
172	火焰轮	5	172	True	9	4	1	60	100	25	0	0	0	4	10	1	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
173	打鼾	5	173	True	0	0	2	50	100	15	0	0	0	0	0	0	0	0	0	30	92	0	0	0	0	0	0	0	0	0	0	0	0	100	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	False	None	None	AnyExceptSelf
174	诅咒	5	174	True	7	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	109	0	0	13	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	None	None	Counter
175	抓狂	5	175	True	0	0	1	1	100	15	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
176	纹理２	5	176	True	0	13	0	0	101	30	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	None	None	AnyExceptSelf
177	气旋攻击	5	177	True	2	0	2	100	95	5	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	None	None	AnyExceptSelf
178	棉孢子	5	178	True	11	2	0	0	100	40	0	0	0	0	0	0	0	0	0	0	60	0	0	5	5	0	0	254	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
179	起死回生	5	179	True	1	0	1	1	100	15	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	100	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
180	怨恨	5	180	True	7	13	0	0	100	10	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	True	False	False	False	True	None	None	AnyExceptSelf
181	细雪	5	181	True	14	4	2	40	100	25	0	0	0	3	10	1	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AllAdjacentOpponents
182	守住	5	182	True	0	13	0	0	101	10	4	0	0	0	0	0	0	0	0	0	111	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
183	音速拳	5	183	True	1	0	1	40	100	30	1	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	70	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
184	鬼面	5	184	True	0	2	0	0	100	10	0	0	0	0	0	0	0	0	0	0	60	0	0	0	5	0	0	254	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
185	出奇一击	5	185	False	16	0	1	60	101	20	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
186	天使之吻	5	186	True	17	1	0	0	75	10	0	0	0	6	0	2	2	5	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
187	腹鼓	5	187	True	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	142	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
188	污泥炸弹	5	188	True	3	4	2	90	100	10	0	0	0	5	30	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
189	掷泥	5	189	True	4	6	2	20	100	10	0	0	0	0	0	0	0	0	0	0	73	0	0	0	6	0	0	255	0	0	100	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
190	章鱼桶炮	5	190	True	10	6	2	65	85	10	0	0	0	0	0	0	0	0	0	0	73	0	0	0	6	0	0	255	0	0	50	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
191	撒菱	5	191	True	4	11	0	0	101	20	0	0	0	0	0	0	0	0	0	0	112	0	0	11	0	0	0	0	0	0	0	0	0	0	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	True	None	None	SideOpponent
192	电磁炮	5	192	True	12	4	2	120	50	5	0	0	0	1	100	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
193	识破	5	193	False	0	1	0	0	101	40	0	0	0	17	0	1	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	True	False	False	False	True	Permanent	None	AnyExceptSelf
194	同命	5	194	True	7	13	0	0	101	5	0	0	0	0	0	0	0	0	0	0	98	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	None	None	Self
195	灭亡之歌	5	195	True	0	1	0	0	101	5	0	0	0	20	0	2	4	4	0	0	114	0	0	8	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	True	TurnCountSwitch	None	All
196	冰冻之风	5	196	True	14	6	2	55	95	15	0	0	0	0	0	0	0	0	0	0	70	0	0	5	5	0	0	255	0	0	100	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
197	看穿	5	197	True	1	13	0	0	101	5	4	0	0	0	0	0	0	0	0	0	111	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
198	骨棒乱打	5	198	True	4	0	1	25	90	10	0	5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
199	锁定	5	199	True	0	13	0	0	101	5	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
200	逆鳞	5	200	True	15	0	1	120	100	10	0	0	0	0	0	0	0	0	0	0	27	0	0	9	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	RandomOpponent
201	沙暴	5	201	True	5	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	115	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	None	None	SideAll
